code,name,track_index,track_index_code,fund_type,invest_strategy,list_date,management_fee,custody_fee,fund_company,scale,created_at,updated_at
562510,旅游ETF华夏,,,,,,,,,6.37,2026-05-04 19:51:39.326881+08:00,
562520,中证1000成长ETF华夏,中证1000,,,,,,,,0.65,2026-05-04 19:51:39.326881+08:00,
562530,中证1000价值ETF华夏,中证1000,,,,,,,,0.51,2026-05-04 19:51:39.326881+08:00,
562550,绿电ETF华夏,,,,,,,,,12.52,2026-05-04 19:51:39.326881+08:00,
562560,信息技术ETF华夏,,,,,,,,,0.52,2026-05-04 19:51:39.326881+08:00,
562570,信创ETF华夏,,,,,,,,,5.64,2026-05-04 19:51:39.326881+08:00,
562580,可选消费ETF华夏,消费指数,,,,,,,,0.38,2026-05-04 19:51:39.326881+08:00,
562590,半导体设备ETF华夏,半导体指数,,,,,,,,28.90,2026-05-04 19:51:39.326881+08:00,
562600,医疗器械ETF华夏,医药指数,,,,,,,,4.41,2026-05-04 19:51:39.326881+08:00,
562660,中证2000ETF华夏,中证2000,,,,,,,,4.62,2026-05-04 19:51:39.326881+08:00,
562700,汽车零部件ETF华夏,汽车指数,,,,,,,,1.86,2026-05-04 19:51:39.326881+08:00,
562800,稀有金属ETF嘉实,黄金,,,,,,,,79.69,2026-05-04 19:51:39.326881+08:00,
562810,上证指数增强ETF嘉实,,,,,,,,,0.39,2026-05-04 19:51:39.326881+08:00,
562820,集成电路ETF嘉实,,,,,,,,,1.78,2026-05-04 19:51:39.326881+08:00,
562850,央企能源ETF嘉实,能源指数,,,,,,,,4.21,2026-05-04 19:51:39.326881+08:00,
562860,疫苗ETF嘉实,医药指数,,,,,,,,2.18,2026-05-04 19:51:39.326881+08:00,
562870,证券ETF嘉实,证券指数,,,,,,,,4.20,2026-05-04 19:51:39.326881+08:00,
562880,电池ETF嘉实,,,,,,,,,10.00,2026-05-04 19:51:39.326881+08:00,
562890,A50ETF嘉实,上证50,,,,,,,,3.83,2026-05-04 19:51:39.326881+08:00,
562900,农业ETF易方达,,,,,,,,,1.60,2026-05-04 19:51:39.326881+08:00,
562910,高端制造ETF易方达,,,,,,,,,2.03,2026-05-04 19:51:39.326881+08:00,
562920,信息安全ETF易方达,,,,,,,,,0.88,2026-05-04 19:51:39.326881+08:00,
562930,软件ETF易方达,,,,,,,,,8.78,2026-05-04 19:51:39.326881+08:00,
562950,消费电子ETF易方达,消费指数,,,,,,,,8.38,2026-05-04 19:51:39.326881+08:00,
562960,绿色电力ETF易方达,电力指数,,,,,,,,11.50,2026-05-04 19:51:39.326881+08:00,
562970,光伏ETF易方达,光伏指数,,,,,,,,6.18,2026-05-04 19:51:39.326881+08:00,
562990,碳中和ETF易方达,碳中和指数,,,,,,,,4.70,2026-05-04 19:51:39.326881+08:00,
563000,中国A50ETF易方达,上证50,,,,,,,,21.25,2026-05-04 19:51:39.326881+08:00,
563010,电信ETF易方达,,,,,,,,,1.83,2026-05-04 19:51:39.326881+08:00,
563020,红利低波ETF易方达,红利指数,,,,,,,,86.33,2026-05-04 19:51:39.326881+08:00,
563030,中证500增强ETF易方达,中证500,,,,,,,,1.57,2026-05-04 19:51:39.326881+08:00,
563050,央企科技ETF易方达,科技指数,,,,,,,,1.46,2026-05-04 19:51:39.326881+08:00,
563060,央企50ETF易方达,上证50,,,,,,,,2.54,2026-05-04 19:51:39.326881+08:00,
563080,中证A50ETF易方达,上证50,,,,,,,,16.80,2026-05-04 19:51:39.326881+08:00,
563090,上证50增强ETF易方达,上证50,,,,,,,,0.60,2026-05-04 19:51:39.326881+08:00,
563150,油气ETF银华,,,,,,,,,0.92,2026-05-04 19:51:39.326881+08:00,
563180,高股息ETF银华,,,,,,,,,1.38,2026-05-04 19:51:39.326881+08:00,
563200,中证2000ETF富国,中证2000,,,,,,,,0.33,2026-05-04 19:51:39.326881+08:00,
563210,专精特新ETF富国,,,,,,,,,1.51,2026-05-04 19:51:39.326881+08:00,
563220,A500ETF富国,中证500,,,,,,,,86.46,2026-05-04 19:51:39.326881+08:00,
563230,卫星ETF富国,,,,,,,,,54.15,2026-05-04 19:51:39.326881+08:00,
563280,A50增强ETF富国,,,,,,,,,0.10,2026-05-04 19:51:39.326881+08:00,
563300,中证2000ETF华泰柏瑞,中证2000,,,,,,,,41.63,2026-05-04 19:51:39.326881+08:00,
563320,通用航空ETF华泰柏瑞,,,,,,,,,2.16,2026-05-04 19:51:39.326881+08:00,
563330,A股ETF华泰柏瑞,,,,,,,,,1.43,2026-05-04 19:51:39.326881+08:00,
563350,A50ETF华泰柏瑞,上证50,,,,,,,,2.88,2026-05-04 19:51:39.326881+08:00,
563360,A500ETF华泰柏瑞,中证500,,,,,,,,354.34,2026-05-04 19:51:39.326881+08:00,
563380,航空航天ETF华泰柏瑞,,,,,,,,,8.61,2026-05-04 19:51:39.326881+08:00,
563390,全指现金流ETF华泰柏瑞,黄金,,,,,,,,38.24,2026-05-04 19:51:39.326881+08:00,
563500,A500ETF华宝,中证500,,,,,,,,4.02,2026-05-04 19:51:39.326881+08:00,
563510,A500红利低波ETF易方达,红利指数,,,,,,,,2.57,2026-05-04 19:51:39.326881+08:00,
563520,沪深300ETF永赢,沪深300,,,,,,,,4.60,2026-05-04 19:51:39.326881+08:00,
563530,卫星ETF易方达,,,,,,,,,16.42,2026-05-04 19:51:39.326881+08:00,
563550,A500增强ETF摩根,,,,,,,,,1.00,2026-05-04 19:51:39.326881+08:00,
563560,科技成长ETF兴业,科技指数,,,,,,,,1.30,2026-05-04 19:51:39.326881+08:00,
563570,金融科技ETF兴业,科技指数,,,,,,,,0.97,2026-05-04 19:51:39.326881+08:00,
563580,自由现金流800ETF万家,黄金,,,,,,,,4.40,2026-05-04 19:51:39.326881+08:00,
563590,A500红利低波动ETF国寿,红利指数,,,,,,,,0.86,2026-05-04 19:51:39.326881+08:00,
563600,A500增强ETF易方达,,,,,,,,,0.51,2026-05-04 19:51:39.326881+08:00,
563620,全指现金流ETF兴业,黄金,,,,,,,,0.78,2026-05-04 19:51:39.326881+08:00,
563630,A500增强ETF国联安,,,,,,,,,0.47,2026-05-04 19:51:39.326881+08:00,
563650,中证A500ETF兴业,中证500,,,,,,,,1.24,2026-05-04 19:51:39.326881+08:00,
563660,A500ETF银河,中证500,,,,,,,,0.95,2026-05-04 19:51:39.326881+08:00,
563670,金融科技ETF鹏华,科技指数,,,,,,,,1.53,2026-05-04 19:51:39.326881+08:00,
563680,800现金流ETF汇添富,黄金,,,,,,,,1.96,2026-05-04 19:51:39.326881+08:00,
563690,红利低波ETF永赢,红利指数,,,,,,,,0.44,2026-05-04 19:51:39.326881+08:00,
563700,红利价值ETF易方达,红利指数,,,,,,,,4.26,2026-05-04 19:51:39.326881+08:00,
563750,中证500ETF汇添富,中证500,,,,,,,,4.51,2026-05-04 19:51:39.326881+08:00,
563760,全指现金流ETF中银,黄金,,,,,,,,12.44,2026-05-04 19:51:39.326881+08:00,
563770,全指现金流ETF招商,黄金,,,,,,,,0.40,2026-05-04 19:51:39.326881+08:00,
