ts_code,name,fullname,enname,list_date,delist_date,market,curr_type,list_status,created_at,updated_at
00827.HK,玖源集团,玖源化工(集团)有限公司,Ko Yo Chemical (Group) Limited,2008-08-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00828.HK,王朝酒业,王朝酒业集团有限公司,Dynasty Fine Wines Group Limited,2005-01-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00829.HK,神冠控股,神冠控股(集团)有限公司,Shenguan Holdings (Group) Limited,2009-10-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00830.HK,中国建筑兴业,中国建筑兴业集团有限公司,China State Construction Development Holdings Limited,2010-03-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00831.HK,利亚零售,利亚零售有限公司,Convenience Retail Asia Limited,2011-06-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00832.HK,建业地产,建业地产股份有限公司,Central China Real Estate Limited,2008-06-06,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00833.HK,华讯,华讯股份有限公司,Alltronics Holdings Limited,2005-07-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00834.HK,康大食品,中国康大食品有限公司,China Kangda Food Company Limited,2008-12-22,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00836.HK,华润电力,华润电力控股有限公司,China Resources Power Holdings Company Limited,2003-11-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00837.HK,谭木匠,谭木匠控股有限公司,Carpenter Tan Holdings Limited,2009-12-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00838.HK,亿和控股,亿和精密工业控股有限公司,EVA Precision Industrial Holdings Limited,2005-05-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00839.HK,中教控股,中国教育集团控股有限公司,China Education Group Holdings Limited,2017-12-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00840.HK,天业节水,新疆天业节水灌溉股份有限公司,Xinjiang Tianye Water Saving Irrigation System Company Limited,2008-01-24,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00841.HK,木薯资源,亚洲木薯资源控股有限公司,Asia Cassava Resources Holdings Ltd.,2009-03-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00842.HK,理士国际,理士国际技术有限公司,Leoch International Technology Limited,2010-11-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00844.HK,广泰国际控股,广泰国际控股有限公司,Greatime International Holdings Limited,2011-11-24,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00845.HK,恒盛地产,恒盛地产控股有限公司,Glorious Property Holdings Limited,2009-10-02,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00846.HK,明发集团,明发集团(国际)有限公司,Mingfa Group (International) Company Limited,2009-11-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00848.HK,茂业国际,茂业国际控股有限公司,Maoye International Holdings Limited,2008-05-05,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00851.HK,盛源控股,盛源控股有限公司,Sheng Yuan Holdings Limited,1998-12-02,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00852.HK,海峡石油化工,海峡石油化工控股有限公司,Strong Petrochemical Holdings Limited,2009-01-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00853.HK,微创医疗,微创医疗科学有限公司,MicroPort Scientific Corporation,2010-09-24,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00854.HK,威雅利,威雅利电子(集团)有限公司,Willas-Array Electronics (Holdings) Ltd.,2013-12-06,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00855.HK,中国水务,中国水务集团有限公司,China Water Affairs Group Limited,1999-10-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00856.HK,伟仕佳杰,伟仕佳杰控股有限公司,VSTECS Holdings Limited,2002-05-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00857.HK,中国石油股份,中国石油天然气股份有限公司,Petrochina Company Limited,2000-04-07,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00858.HK,精优药业,精优药业控股有限公司,Extrawell Pharmaceutical Holdings Ltd.,1999-03-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00859.HK,中昌国际控股,中昌国际控股集团有限公司,Zhongchang International Holdings Group Limited,2000-06-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00860.HK,APOLLO出行,Apollo智慧出行集团有限公司,Apollo Future Mobility Group Limited,2002-09-03,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00861.HK,神州控股,神州数码控股有限公司,Digital China Holdings Limited,2001-06-01,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00862.HK,远见控股,远见控股有限公司,Vision Values Holdings Limited,1998-10-14,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00863.HK,OSL集团,OSL集团有限公司,OSL Group Limited,2015-09-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00864.HK,永利地产发展,永利地产发展有限公司,Wing Lee Property Investments Limited,2013-03-19,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00865.HK,建德国际控股,建德国际控股有限公司,Jiande International Holdings Limited,2008-11-06,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00866.HK,中国秦发,中国秦发集团有限公司,China Qinfa Group Ltd.,2009-07-03,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00867.HK,康哲药业,康哲药业控股有限公司,China Medical System Holdings Limited,2010-09-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00868.HK,信义玻璃,信义玻璃控股有限公司,Xinyi Glass Holdings Ltd.,2005-02-03,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00869.HK,彩星玩具,彩星玩具有限公司,Playmates Toys Limited,2008-02-01,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00871.HK,中国疏浚环保,中国疏浚环保控股有限公司,China Dredging Environment Protection Holdings Limited,2011-06-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00873.HK,世茂服务,世茂服务控股有限公司,Shimao Services Holdings Limited,2020-10-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00874.HK,白云山,广州白云山医药集团股份有限公司,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited,1997-10-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00875.HK,从玉智农,从玉智农集团有限公司,Congyu Intelligent Agricultural Holdings Limited,1998-07-03,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00876.HK,佳兆业健康,佳兆业健康集团控股有限公司,Kaisa Health Group Holdings Limited,1997-04-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00878.HK,金朝阳集团,金朝阳集团有限公司,Soundwill Holdings Ltd.,1997-03-21,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00880.HK,澳博控股,澳门博彩控股有限公司,SJM Holdings Limited,2008-07-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00881.HK,中升控股,中升集团控股有限公司,Zhongsheng Group Holdings Limited,2010-03-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00882.HK,天津发展,天津发展控股有限公司,Tianjin Development Holdings Limited,1997-12-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00883.HK,中国海洋石油,中国海洋石油有限公司,CNOOC Limited,2001-02-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00884.HK,旭辉控股集团,旭辉控股(集团)有限公司,CIFI Holdings (Group) Co. Ltd.,2012-11-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00887.HK,英皇钟表珠宝,英皇钟表珠宝有限公司,Emperor Watch & Jewellery Limited,2008-07-21,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00888.HK,链信控股,链信控股有限公司,BlockFin Holdings Limited,2001-06-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00889.HK,连达科技控股,连达科技控股有限公司,Datronix Holdings Limited,2001-06-22,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00893.HK,中国铁钛,中国钒钛磁铁矿业有限公司,China Vanadium Titano-Magnetite Mining Company Limited,2009-10-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00894.HK,万裕科技,万裕科技集团有限公司,Man Yue Technology Holdings Limited,1997-03-05,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00895.HK,东江环保,东江环保股份有限公司,Dongjiang Environmental Company Limited,2010-09-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00896.HK,兴胜创建,兴胜创建控股有限公司,Hanison Construction Holdings Limited,2002-01-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00897.HK,位元堂,位元堂药业控股有限公司,Wai Yuen Tong Medicine Holdings Limited,1997-10-31,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00898.HK,万事昌国际,万事昌国际控股有限公司,Multifield International Holdings Limited,1998-07-31,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00899.HK,中加国信,中加国信控股股份有限公司,Zhong Jia Guo Xin Holdings Company Limited,1997-10-24,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00900.HK,AEON CREDIT,AEON信贷财务(亚洲)有限公司,Aeon Credit Service (Asia) Company Limited,1995-09-14,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00902.HK,华能国际电力股份,华能国际电力股份有限公司,"Huaneng Power International,Inc.",1998-01-21,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00905.HK,胡桃资本,胡桃资本有限公司,Walnut Capital Limited,1998-07-17,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00907.HK,高雅光学,高雅光学国际集团有限公司,Elegance Optical International Holdings Limited,1996-04-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00909.HK,明源云,明源云集团控股有限公司,Ming Yuan Cloud Group Holdings Limited,2020-09-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00910.HK,中国三迪,中国三迪控股有限公司,China Sandi Holdings Limited,1998-12-01,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00911.HK,前海健康,前海健康控股有限公司,Qianhai Health Holdings Limited,2014-06-27,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00912.HK,信佳国际,信佳国际集团有限公司,Suga International Holdings Ltd.,2002-09-18,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00913.HK,港湾数字,港湾数字产业资本有限公司,Harbour Digital Asset Capital Limited,1999-10-27,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00914.HK,海螺水泥,安徽海螺水泥股份有限公司,Anhui Conch Cement Company Limited,1997-10-21,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00915.HK,道和环球,道和环球集团有限公司,Daohe Global Group Limited,2002-05-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00916.HK,龙源电力,龙源电力集团股份有限公司,China Longyuan Power Group Corporation Limited,2009-12-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00917.HK,趣致集团,趣致集团,Qunabox Group Limited,2024-05-27,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00918.HK,龙翼航空科技,龙翼航空科技控股有限公司,Majestic Dragon AeroTech Holdings Limited,1997-10-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00919.HK,现代健康科技,现代健康科技控股有限公司,Modern Healthcare Technology Holdings Limited,2006-02-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00921.HK,海信家电,海信家电集团股份有限公司,"Hisense Home Appliances Group Co., Ltd.",1996-07-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00922.HK,安贤园中国,安贤园中国控股有限公司,Anxian Yuan China Holdings Limited,1999-12-21,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00923.HK,综合环保集团,综合环保集团有限公司,Integrated Waste Solutions Group Holdings Limited,2010-03-31,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00924.HK,坤集团,坤集团有限公司,Khoon Group Limited,2019-07-05,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00926.HK,碧生源,碧生源控股有限公司,Besunyen Holdings Company Limited,2010-09-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00927.HK,富士高实业,富士高实业控股有限公司,Fujikon Industrial Holdings Limited,2000-04-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00928.HK,帝王国际投资,帝王国际投资有限公司,King International Investment Limited,2002-04-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00929.HK,国际精密,国际精密集团有限公司,IPE Group Limited,2004-11-01,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00931.HK,中国港能,中国港能智慧能源集团有限公司,China HK Power Smart Energy Group Limited,2001-10-24,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00932.HK,顺腾国际控股,顺腾国际(控股)有限公司,Shunten International (Holdings) Limited,2015-11-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00933.HK,非凡领越,非凡领越有限公司,Viva Goods Company Limited,2023-06-27,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00934.HK,中石化冠德,中石化冠德控股有限公司,Sinopec Kantons Holdings Limited,1999-06-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00936.HK,佳兆业资本,佳兆业资本投资集团有限公司,Kaisa Capital Investment Holdings Limited,2010-07-19,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00938.HK,民生国际,民生国际有限公司,Man Sang International Limited,1997-09-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00939.HK,建设银行,中国建设银行股份有限公司,China Construction Bank Corporation,2005-10-27,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00941.HK,中国移动,中国移动有限公司,China Mobile Limited,1997-10-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00943.HK,中证国际,中证国际有限公司,Zhongzheng International Company Limited,1997-06-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00945.HK,宏利金融-S,宏利金融有限公司,Manulife Financial Corporation,1999-09-27,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00947.HK,摩比发展,摩比发展有限公司,"MOBI Development Co., Ltd.",2009-12-17,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00948.HK,阿尔法企业,阿尔法企业控股有限公司,Alpha Professional Holdings Limited,2010-03-01,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00950.HK,李氏大药厂,李氏大药厂控股有限公司,Lee's Pharmaceutical Holdings Ltd.,2010-05-14,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00951.HK,超威动力,超威动力控股有限公司,Chaowei Power Holdings Limited,2010-07-07,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00952.HK,华富建业金融,华富建业国际金融有限公司,Quam Plus International Financial Limited,1997-09-24,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00953.HK,邵氏兄弟控股,邵氏兄弟控股有限公司,Shaw Brothers Holdings Limited,2010-02-01,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00954.HK,常茂生物,常茂生物化学工程股份有限公司,Changmao Biochemical Engineering Company Limited,2013-06-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00956.HK,新天绿色能源,新天绿色能源股份有限公司,China Suntien Green Energy Corporation Limited,2010-10-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00959.HK,世纪娱乐国际,世纪娱乐国际控股有限公司,Century Entertainment International Holdings Limited,1997-10-03,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00960.HK,龙湖集团,龙湖集团控股有限公司,Longfor Group Holdings Limited,2009-11-19,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00966.HK,中国太平,中国太平保险控股有限公司,China Taiping Insurance Holdings Company Limited,2000-06-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00968.HK,信义光能,信义光能控股有限公司,Xinyi Solar Holdings Limited,2013-12-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00969.HK,华联国际,华联国际(控股)有限公司,Hua Lien International (Holding) Company Limited,2000-02-02,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00970.HK,新耀莱,新耀莱国际集团有限公司,New Sparkle Roll International Group Limited,1997-09-18,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00974.HK,中国顺客隆,中国顺客隆控股有限公司,China Shun Ke Long Holdings Limited,2015-09-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00975.HK,MONGOL MINING,Mongolian Mining Corporation,Mongolian Mining Corporation,2010-10-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
00976.HK,齐合环保,齐合环保集团有限公司,Chiho Environmental Group Limited,2010-07-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
